sample_id,source_file,source_group,class_id,class_name,split,sample_rate,channels,duration,num_samples,start_sample,end_sample
unknown_words_00211.wav,dataset/raw/unknown_words/shrini017_unknown_words_raw.wav,shrini017,1,unknown_words,train,16000,1,1.0,16000,0,16000
unknown_words_00212.wav,dataset/raw/unknown_words/shrini027_unknown_words_raw.wav,shrini027,1,unknown_words,train,16000,1,1.0,16000,0,16000
unknown_words_00213.wav,dataset/raw/unknown_words/shrini031_unknown_words_raw.wav,shrini031,1,unknown_words,train,16000,1,1.0,16000,0,16000
unknown_words_00214.wav,dataset/raw/unknown_words/shrini003_unknown_words_raw.wav,shrini003,1,unknown_words,test,16000,1,1.0,16000,0,16000
unknown_words_00215.wav,dataset/raw/unknown_words/shrini015_unknown_words_raw.wav,shrini015,1,unknown_words,train,16000,1,1.0,16000,0,16000
unknown_words_00216.wav,dataset/raw/unknown_words/shrini039_unknown_words_raw.wav,shrini039,1,unknown_words,validation,16000,1,1.0,16000,0,16000
unknown_words_00217.wav,dataset/raw/unknown_words/shrini029_unknown_words_raw.wav,shrini029,1,unknown_words,train,16000,1,1.0,16000,0,16000
unknown_words_00218.wav,dataset/raw/unknown_words/unknown_words_raw.wav,unknown_chunk000,1,unknown_words,train,16000,1,1.0,16000,0,16000
unknown_words_00219.wav,dataset/raw/unknown_words/unknown_words_raw.wav,unknown_chunk001,1,unknown_words,train,16000,1,1.0,16000,16000,32000
unknown_words_00220.wav,dataset/raw/unknown_words/unknown_words_raw.wav,unknown_chunk002,1,unknown_words,train,16000,1,1.0,16000,32000,48000
unknown_words_00221.wav,dataset/raw/unknown_words/unknown_words_raw.wav,unknown_chunk003,1,unknown_words,train,16000,1,1.0,16000,48000,64000
unknown_words_00222.wav,dataset/raw/unknown_words/unknown_words_raw.wav,unknown_chunk004,1,unknown_words,train,16000,1,1.0,16000,64000,80000
unknown_words_00223.wav,dataset/raw/unknown_words/unknown_words_raw.wav,unknown_chunk005,1,unknown_words,train,16000,1,1.0,16000,80000,96000
unknown_words_00224.wav,dataset/raw/unknown_words/unknown_words_raw.wav,unknown_chunk006,1,unknown_words,train,16000,1,1.0,16000,96000,112000
unknown_words_00225.wav,dataset/raw/unknown_words/unknown_words_raw.wav,unknown_chunk007,1,unknown_words,train,16000,1,1.0,16000,112000,128000
unknown_words_00226.wav,dataset/raw/unknown_words/unknown_words_raw.wav,unknown_chunk008,1,unknown_words,train,16000,1,1.0,16000,128000,144000
unknown_words_00227.wav,dataset/raw/unknown_words/unknown_words_raw.wav,unknown_chunk009,1,unknown_words,validation,16000,1,1.0,16000,144000,160000
unknown_words_00228.wav,dataset/raw/unknown_words/unknown_words_raw.wav,unknown_chunk010,1,unknown_words,train,16000,1,1.0,16000,160000,176000
unknown_words_00229.wav,dataset/raw/unknown_words/unknown_words_raw.wav,unknown_chunk011,1,unknown_words,validation,16000,1,1.0,16000,176000,192000
unknown_words_00230.wav,dataset/raw/unknown_words/unknown_words_raw.wav,unknown_chunk012,1,unknown_words,train,16000,1,1.0,16000,192000,208000
unknown_words_00231.wav,dataset/raw/unknown_words/unknown_words_raw.wav,unknown_chunk013,1,unknown_words,train,16000,1,1.0,16000,208000,224000
unknown_words_00232.wav,dataset/raw/unknown_words/unknown_words_raw.wav,unknown_chunk014,1,unknown_words,train,16000,1,1.0,16000,224000,240000
unknown_words_00233.wav,dataset/raw/unknown_words/unknown_words_raw.wav,unknown_chunk015,1,unknown_words,train,16000,1,1.0,16000,240000,256000
unknown_words_00234.wav,dataset/raw/unknown_words/unknown_words_raw.wav,unknown_chunk016,1,unknown_words,validation,16000,1,1.0,16000,256000,272000
unknown_words_00235.wav,dataset/raw/unknown_words/unknown_words_raw.wav,unknown_chunk017,1,unknown_words,train,16000,1,1.0,16000,272000,288000
unknown_words_00236.wav,dataset/raw/unknown_words/unknown_words_raw.wav,unknown_chunk018,1,unknown_words,test,16000,1,1.0,16000,288000,304000
unknown_words_00237.wav,dataset/raw/unknown_words/unknown_words_raw.wav,unknown_chunk019,1,unknown_words,train,16000,1,1.0,16000,304000,320000
unknown_words_00238.wav,dataset/raw/unknown_words/unknown_words_raw.wav,unknown_chunk020,1,unknown_words,train,16000,1,1.0,16000,320000,336000
unknown_words_00239.wav,dataset/raw/unknown_words/unknown_words_raw.wav,unknown_chunk021,1,unknown_words,train,16000,1,1.0,16000,336000,352000
unknown_words_00240.wav,dataset/raw/unknown_words/unknown_words_raw.wav,unknown_chunk022,1,unknown_words,train,16000,1,1.0,16000,352000,368000
unknown_words_00241.wav,dataset/raw/unknown_words/unknown_words_raw.wav,unknown_chunk023,1,unknown_words,train,16000,1,1.0,16000,368000,384000
unknown_words_00242.wav,dataset/raw/unknown_words/unknown_words_raw.wav,unknown_chunk024,1,unknown_words,train,16000,1,1.0,16000,384000,400000
unknown_words_00243.wav,dataset/raw/unknown_words/unknown_words_raw.wav,unknown_chunk025,1,unknown_words,train,16000,1,1.0,16000,400000,416000
unknown_words_00244.wav,dataset/raw/unknown_words/unknown_words_raw.wav,unknown_chunk026,1,unknown_words,validation,16000,1,1.0,16000,416000,432000
unknown_words_00245.wav,dataset/raw/unknown_words/unknown_words_raw.wav,unknown_chunk027,1,unknown_words,test,16000,1,1.0,16000,432000,448000
unknown_words_00246.wav,dataset/raw/unknown_words/unknown_words_raw.wav,unknown_chunk028,1,unknown_words,test,16000,1,1.0,16000,448000,464000
unknown_words_00247.wav,dataset/raw/unknown_words/unknown_words_raw.wav,unknown_chunk029,1,unknown_words,test,16000,1,1.0,16000,464000,480000
unknown_words_00248.wav,dataset/raw/unknown_words/unknown_words_raw.wav,unknown_chunk030,1,unknown_words,validation,16000,1,1.0,16000,480000,496000
unknown_words_00249.wav,dataset/raw/unknown_words/unknown_words_raw.wav,unknown_chunk031,1,unknown_words,train,16000,1,1.0,16000,496000,512000
unknown_words_00250.wav,dataset/raw/unknown_words/unknown_words_raw.wav,unknown_chunk032,1,unknown_words,test,16000,1,1.0,16000,512000,528000
unknown_words_00251.wav,dataset/raw/unknown_words/unknown_words_raw.wav,unknown_chunk033,1,unknown_words,train,16000,1,1.0,16000,528000,544000
unknown_words_00252.wav,dataset/raw/unknown_words/unknown_words_raw.wav,unknown_chunk034,1,unknown_words,train,16000,1,1.0,16000,544000,560000
unknown_words_00253.wav,dataset/raw/unknown_words/unknown_words_raw.wav,unknown_chunk035,1,unknown_words,train,16000,1,1.0,16000,560000,576000
unknown_words_00254.wav,dataset/raw/unknown_words/unknown_words_raw.wav,unknown_chunk036,1,unknown_words,train,16000,1,1.0,16000,576000,592000
unknown_words_00255.wav,dataset/raw/unknown_words/unknown_words_raw.wav,unknown_chunk037,1,unknown_words,train,16000,1,1.0,16000,592000,608000
unknown_words_00256.wav,dataset/raw/unknown_words/unknown_words_raw.wav,unknown_chunk038,1,unknown_words,train,16000,1,1.0,16000,608000,624000
unknown_words_00257.wav,dataset/raw/unknown_words/unknown_words_raw.wav,unknown_chunk039,1,unknown_words,test,16000,1,1.0,16000,624000,640000
unknown_words_00258.wav,dataset/raw/unknown_words/unknown_words_raw.wav,unknown_chunk040,1,unknown_words,train,16000,1,1.0,16000,640000,656000
unknown_words_00259.wav,dataset/raw/unknown_words/unknown_words_raw.wav,unknown_chunk041,1,unknown_words,validation,16000,1,1.0,16000,656000,672000
unknown_words_00260.wav,dataset/raw/unknown_words/unknown_words_raw.wav,unknown_chunk042,1,unknown_words,train,16000,1,1.0,16000,672000,688000
unknown_words_00261.wav,dataset/raw/unknown_words/unknown_words_raw.wav,unknown_chunk043,1,unknown_words,train,16000,1,1.0,16000,688000,704000
unknown_words_00262.wav,dataset/raw/unknown_words/unknown_words_raw.wav,unknown_chunk044,1,unknown_words,train,16000,1,1.0,16000,704000,720000
unknown_words_00263.wav,dataset/raw/unknown_words/unknown_words_raw.wav,unknown_chunk045,1,unknown_words,test,16000,1,1.0,16000,720000,736000
unknown_words_00264.wav,dataset/raw/unknown_words/unknown_words_raw.wav,unknown_chunk046,1,unknown_words,train,16000,1,1.0,16000,736000,752000
unknown_words_00265.wav,dataset/raw/unknown_words/unknown_words_raw.wav,unknown_chunk047,1,unknown_words,train,16000,1,1.0,16000,752000,768000
unknown_words_00266.wav,dataset/raw/unknown_words/unknown_words_raw.wav,unknown_chunk048,1,unknown_words,validation,16000,1,1.0,16000,768000,784000
unknown_words_00267.wav,dataset/raw/unknown_words/unknown_words_raw.wav,unknown_chunk049,1,unknown_words,validation,16000,1,1.0,16000,784000,800000
unknown_words_00268.wav,dataset/raw/unknown_words/unknown_words_raw.wav,unknown_chunk050,1,unknown_words,train,16000,1,1.0,16000,800000,816000
unknown_words_00269.wav,dataset/raw/unknown_words/unknown_words_raw.wav,unknown_chunk051,1,unknown_words,validation,16000,1,1.0,16000,816000,832000
unknown_words_00270.wav,dataset/raw/unknown_words/unknown_words_raw.wav,unknown_chunk052,1,unknown_words,test,16000,1,1.0,16000,832000,848000
unknown_words_00271.wav,dataset/raw/unknown_words/unknown_words_raw.wav,unknown_chunk053,1,unknown_words,train,16000,1,1.0,16000,848000,864000
unknown_words_00272.wav,dataset/raw/unknown_words/unknown_words_raw.wav,unknown_chunk054,1,unknown_words,train,16000,1,1.0,16000,864000,880000
unknown_words_00273.wav,dataset/raw/unknown_words/unknown_words_raw.wav,unknown_chunk055,1,unknown_words,validation,16000,1,1.0,16000,880000,896000
unknown_words_00274.wav,dataset/raw/unknown_words/unknown_words_raw.wav,unknown_chunk056,1,unknown_words,test,16000,1,1.0,16000,896000,912000
unknown_words_00275.wav,dataset/raw/unknown_words/unknown_words_raw.wav,unknown_chunk057,1,unknown_words,test,16000,1,1.0,16000,912000,928000
unknown_words_00276.wav,dataset/raw/unknown_words/unknown_words_raw.wav,unknown_chunk058,1,unknown_words,train,16000,1,1.0,16000,928000,944000
unknown_words_00277.wav,dataset/raw/unknown_words/unknown_words_raw.wav,unknown_chunk059,1,unknown_words,train,16000,1,1.0,16000,944000,960000
unknown_words_00278.wav,dataset/raw/unknown_words/unknown_words_raw.wav,unknown_chunk060,1,unknown_words,train,16000,1,1.0,16000,960000,976000
unknown_words_00279.wav,dataset/raw/unknown_words/unknown_words_raw.wav,unknown_chunk061,1,unknown_words,train,16000,1,1.0,16000,976000,992000
unknown_words_00280.wav,dataset/raw/unknown_words/unknown_words_raw.wav,unknown_chunk062,1,unknown_words,train,16000,1,1.0,16000,992000,1008000
unknown_words_00281.wav,dataset/raw/unknown_words/unknown_words_raw.wav,unknown_chunk063,1,unknown_words,train,16000,1,1.0,16000,1008000,1024000
unknown_words_00282.wav,dataset/raw/unknown_words/unknown_words_raw.wav,unknown_chunk064,1,unknown_words,train,16000,1,1.0,16000,1024000,1040000
unknown_words_00283.wav,dataset/raw/unknown_words/unknown_words_raw.wav,unknown_chunk065,1,unknown_words,train,16000,1,1.0,16000,1040000,1056000
unknown_words_00284.wav,dataset/raw/unknown_words/unknown_words_raw.wav,unknown_chunk066,1,unknown_words,train,16000,1,1.0,16000,1056000,1072000
unknown_words_00285.wav,dataset/raw/unknown_words/unknown_words_raw.wav,unknown_chunk067,1,unknown_words,train,16000,1,1.0,16000,1072000,1088000
unknown_words_00286.wav,dataset/raw/unknown_words/unknown_words_raw.wav,unknown_chunk068,1,unknown_words,train,16000,1,1.0,16000,1088000,1104000
unknown_words_00287.wav,dataset/raw/unknown_words/unknown_words_raw.wav,unknown_chunk069,1,unknown_words,train,16000,1,1.0,16000,1104000,1120000
unknown_words_00288.wav,dataset/raw/unknown_words/unknown_words_raw.wav,unknown_chunk070,1,unknown_words,validation,16000,1,1.0,16000,1120000,1136000
unknown_words_00289.wav,dataset/raw/unknown_words/unknown_words_raw.wav,unknown_chunk071,1,unknown_words,test,16000,1,1.0,16000,1136000,1152000
unknown_words_00290.wav,dataset/raw/unknown_words/unknown_words_raw.wav,unknown_chunk072,1,unknown_words,train,16000,1,1.0,16000,1152000,1168000
unknown_words_00291.wav,dataset/raw/unknown_words/unknown_words_raw.wav,unknown_chunk073,1,unknown_words,validation,16000,1,1.0,16000,1168000,1184000
unknown_words_00292.wav,dataset/raw/unknown_words/unknown_words_raw.wav,unknown_chunk074,1,unknown_words,train,16000,1,1.0,16000,1184000,1200000
unknown_words_00293.wav,dataset/raw/unknown_words/unknown_words_raw.wav,unknown_chunk075,1,unknown_words,test,16000,1,1.0,16000,1200000,1216000
unknown_words_00294.wav,dataset/raw/unknown_words/unknown_words_raw.wav,unknown_chunk076,1,unknown_words,train,16000,1,1.0,16000,1216000,1232000
unknown_words_00295.wav,dataset/raw/unknown_words/unknown_words_raw.wav,unknown_chunk077,1,unknown_words,train,16000,1,1.0,16000,1232000,1248000
unknown_words_00296.wav,dataset/raw/unknown_words/unknown_words_raw.wav,unknown_chunk078,1,unknown_words,validation,16000,1,1.0,16000,1248000,1264000
unknown_words_00297.wav,dataset/raw/unknown_words/unknown_words_raw.wav,unknown_chunk079,1,unknown_words,train,16000,1,1.0,16000,1264000,1280000
unknown_words_00298.wav,dataset/raw/unknown_words/unknown_words_raw.wav,unknown_chunk080,1,unknown_words,train,16000,1,1.0,16000,1280000,1296000
unknown_words_00299.wav,dataset/raw/unknown_words/unknown_words_raw.wav,unknown_chunk081,1,unknown_words,train,16000,1,1.0,16000,1296000,1312000
unknown_words_00300.wav,dataset/raw/unknown_words/unknown_words_raw.wav,unknown_chunk082,1,unknown_words,test,16000,1,1.0,16000,1312000,1328000
unknown_words_00301.wav,dataset/raw/unknown_words/unknown_words_raw.wav,unknown_chunk083,1,unknown_words,validation,16000,1,1.0,16000,1328000,1344000
unknown_words_00302.wav,dataset/raw/unknown_words/unknown_words_raw.wav,unknown_chunk084,1,unknown_words,train,16000,1,1.0,16000,1344000,1360000
unknown_words_00303.wav,dataset/raw/unknown_words/unknown_words_raw.wav,unknown_chunk085,1,unknown_words,test,16000,1,1.0,16000,1360000,1376000
unknown_words_00304.wav,dataset/raw/unknown_words/unknown_words_raw.wav,unknown_chunk086,1,unknown_words,train,16000,1,1.0,16000,1376000,1392000
unknown_words_00305.wav,dataset/raw/unknown_words/unknown_words_raw.wav,unknown_chunk087,1,unknown_words,train,16000,1,1.0,16000,1392000,1408000
unknown_words_00306.wav,dataset/raw/unknown_words/unknown_words_raw.wav,unknown_chunk088,1,unknown_words,train,16000,1,1.0,16000,1408000,1424000
unknown_words_00307.wav,dataset/raw/unknown_words/unknown_words_raw.wav,unknown_chunk089,1,unknown_words,train,16000,1,1.0,16000,1424000,1440000
unknown_words_00308.wav,dataset/raw/unknown_words/unknown_words_raw.wav,unknown_chunk090,1,unknown_words,train,16000,1,1.0,16000,1440000,1456000
unknown_words_00309.wav,dataset/raw/unknown_words/unknown_words_raw.wav,unknown_chunk091,1,unknown_words,train,16000,1,1.0,16000,1456000,1472000
unknown_words_00310.wav,dataset/raw/unknown_words/unknown_words_raw.wav,unknown_chunk092,1,unknown_words,train,16000,1,1.0,16000,1472000,1488000
unknown_words_00311.wav,dataset/raw/unknown_words/shrini005_unknown_words_raw.wav,shrini005,1,unknown_words,train,16000,1,1.0,16000,0,16000
unknown_words_00312.wav,dataset/raw/unknown_words/shrini013_unknown_words_raw.wav,shrini013,1,unknown_words,train,16000,1,1.0,16000,0,16000
unknown_words_00313.wav,dataset/raw/unknown_words/shrini021_unknown_words_raw.wav,shrini021,1,unknown_words,train,16000,1,1.0,16000,0,16000
unknown_words_00314.wav,dataset/raw/unknown_words/shrini037_unknown_words_raw.wav,shrini037,1,unknown_words,train,16000,1,1.0,16000,0,16000
unknown_words_00315.wav,dataset/raw/unknown_words/shrini007_unknown_words_raw.wav,shrini007,1,unknown_words,train,16000,1,1.0,16000,0,16000
unknown_words_00316.wav,dataset/raw/unknown_words/shrini011_unknown_words_raw.wav,shrini011,1,unknown_words,test,16000,1,1.0,16000,0,16000
unknown_words_00317.wav,dataset/raw/unknown_words/shrini019_unknown_words_raw.wav,shrini019,1,unknown_words,validation,16000,1,1.0,16000,0,16000
unknown_words_00318.wav,dataset/raw/unknown_words/shrini023_unknown_words_raw.wav,shrini023,1,unknown_words,train,16000,1,1.0,16000,0,16000
unknown_words_00319.wav,dataset/raw/unknown_words/shrini035_unknown_words_raw.wav,shrini035,1,unknown_words,train,16000,1,1.0,16000,0,16000
unknown_words_00320.wav,dataset/raw/unknown_words/shrini016_unknown_words_raw.wav,shrini016,1,unknown_words,test,16000,1,1.0,16000,0,16000
unknown_words_00321.wav,dataset/raw/unknown_words/shrini032_unknown_words_raw.wav,shrini032,1,unknown_words,train,16000,1,1.0,16000,0,16000
unknown_words_00322.wav,dataset/raw/unknown_words/shrini024_unknown_words_raw.wav,shrini024,1,unknown_words,test,16000,1,1.0,16000,0,16000
unknown_words_00323.wav,dataset/raw/unknown_words/shrini008_unknown_words_raw.wav,shrini008,1,unknown_words,train,16000,1,1.0,16000,0,16000
unknown_words_00324.wav,dataset/raw/unknown_words/shrini014_unknown_words_raw.wav,shrini014,1,unknown_words,train,16000,1,1.0,16000,0,16000
unknown_words_00325.wav,dataset/raw/unknown_words/shrini002_unknown_words_raw.wav,shrini002,1,unknown_words,train,16000,1,1.0,16000,0,16000
unknown_words_00326.wav,dataset/raw/unknown_words/shrini040_unknown_words_raw.wav,shrini040,1,unknown_words,validation,16000,1,1.0,16000,0,16000
unknown_words_00327.wav,dataset/raw/unknown_words/shrini038_unknown_words_raw.wav,shrini038,1,unknown_words,test,16000,1,1.0,16000,0,16000
unknown_words_00328.wav,dataset/raw/unknown_words/shrini030_unknown_words_raw.wav,shrini030,1,unknown_words,train,16000,1,1.0,16000,0,16000
unknown_words_00329.wav,dataset/raw/unknown_words/shrini026_unknown_words_raw.wav,shrini026,1,unknown_words,train,16000,1,1.0,16000,0,16000
unknown_words_00330.wav,dataset/raw/unknown_words/shrini036_unknown_words_raw.wav,shrini036,1,unknown_words,validation,16000,1,1.0,16000,0,16000
unknown_words_00331.wav,dataset/raw/unknown_words/shrini020_unknown_words_raw.wav,shrini020,1,unknown_words,test,16000,1,1.0,16000,0,16000
unknown_words_00332.wav,dataset/raw/unknown_words/shrini028_unknown_words_raw.wav,shrini028,1,unknown_words,train,16000,1,1.0,16000,0,16000
unknown_words_00333.wav,dataset/raw/unknown_words/shrini012_unknown_words_raw.wav,shrini012,1,unknown_words,train,16000,1,1.0,16000,0,16000
unknown_words_00334.wav,dataset/raw/unknown_words/shrini004_unknown_words_raw.wav,shrini004,1,unknown_words,train,16000,1,1.0,16000,0,16000
unknown_words_00335.wav,dataset/raw/unknown_words/shrini018_unknown_words_raw.wav,shrini018,1,unknown_words,train,16000,1,1.0,16000,0,16000
unknown_words_00336.wav,dataset/raw/unknown_words/shrini034_unknown_words_raw.wav,shrini034,1,unknown_words,train,16000,1,1.0,16000,0,16000
unknown_words_00337.wav,dataset/raw/unknown_words/shrini022_unknown_words_raw.wav,shrini022,1,unknown_words,train,16000,1,1.0,16000,0,16000
unknown_words_00338.wav,dataset/raw/unknown_words/shrini010_unknown_words_raw.wav,shrini010,1,unknown_words,train,16000,1,1.0,16000,0,16000
unknown_words_00339.wav,dataset/raw/unknown_words/shrini006_unknown_words_raw.wav,shrini006,1,unknown_words,train,16000,1,1.0,16000,0,16000
background_noise_00340.wav,dataset/raw/background_noise/background_noise_raw.wav,background_block000,2,background_noise,train,16000,1,1.0,16000,0,16000
background_noise_00341.wav,dataset/raw/background_noise/background_noise_raw.wav,background_block001,2,background_noise,train,16000,1,1.0,16000,16000,32000
background_noise_00342.wav,dataset/raw/background_noise/background_noise_raw.wav,background_block002,2,background_noise,train,16000,1,1.0,16000,32000,48000
background_noise_00343.wav,dataset/raw/background_noise/background_noise_raw.wav,background_block003,2,background_noise,train,16000,1,1.0,16000,48000,64000
background_noise_00344.wav,dataset/raw/background_noise/background_noise_raw.wav,background_block004,2,background_noise,validation,16000,1,1.0,16000,64000,80000
background_noise_00345.wav,dataset/raw/background_noise/background_noise_raw.wav,background_block005,2,background_noise,train,16000,1,1.0,16000,80000,96000
background_noise_00346.wav,dataset/raw/background_noise/background_noise_raw.wav,background_block006,2,background_noise,train,16000,1,1.0,16000,96000,112000
background_noise_00347.wav,dataset/raw/background_noise/background_noise_raw.wav,background_block007,2,background_noise,validation,16000,1,1.0,16000,112000,128000
background_noise_00348.wav,dataset/raw/background_noise/background_noise_raw.wav,background_block008,2,background_noise,train,16000,1,1.0,16000,128000,144000
background_noise_00349.wav,dataset/raw/background_noise/background_noise_raw.wav,background_block009,2,background_noise,train,16000,1,1.0,16000,144000,160000
background_noise_00350.wav,dataset/raw/background_noise/background_noise_raw.wav,background_block010,2,background_noise,train,16000,1,1.0,16000,160000,176000
background_noise_00351.wav,dataset/raw/background_noise/background_noise_raw.wav,background_block011,2,background_noise,train,16000,1,1.0,16000,176000,192000
background_noise_00352.wav,dataset/raw/background_noise/background_noise_raw.wav,background_block012,2,background_noise,test,16000,1,1.0,16000,192000,208000
background_noise_00353.wav,dataset/raw/background_noise/background_noise_raw.wav,background_block013,2,background_noise,train,16000,1,1.0,16000,208000,224000
background_noise_00354.wav,dataset/raw/background_noise/background_noise_raw.wav,background_block014,2,background_noise,validation,16000,1,1.0,16000,224000,240000
background_noise_00355.wav,dataset/raw/background_noise/background_noise_raw.wav,background_block015,2,background_noise,train,16000,1,1.0,16000,240000,256000
background_noise_00356.wav,dataset/raw/background_noise/background_noise_raw.wav,background_block016,2,background_noise,test,16000,1,1.0,16000,256000,272000
background_noise_00357.wav,dataset/raw/background_noise/background_noise_raw.wav,background_block017,2,background_noise,train,16000,1,1.0,16000,272000,288000
background_noise_00358.wav,dataset/raw/background_noise/background_noise_raw.wav,background_block018,2,background_noise,train,16000,1,1.0,16000,288000,304000
background_noise_00359.wav,dataset/raw/background_noise/background_noise_raw.wav,background_block019,2,background_noise,validation,16000,1,1.0,16000,304000,320000
background_noise_00360.wav,dataset/raw/background_noise/background_noise_raw.wav,background_block020,2,background_noise,train,16000,1,1.0,16000,320000,336000
background_noise_00361.wav,dataset/raw/background_noise/background_noise_raw.wav,background_block021,2,background_noise,train,16000,1,1.0,16000,336000,352000
background_noise_00362.wav,dataset/raw/background_noise/background_noise_raw.wav,background_block022,2,background_noise,train,16000,1,1.0,16000,352000,368000
background_noise_00363.wav,dataset/raw/background_noise/background_noise_raw.wav,background_block023,2,background_noise,test,16000,1,1.0,16000,368000,384000
background_noise_00364.wav,dataset/raw/background_noise/background_noise_raw.wav,background_block024,2,background_noise,train,16000,1,1.0,16000,384000,400000
background_noise_00365.wav,dataset/raw/background_noise/background_noise_raw.wav,background_block025,2,background_noise,test,16000,1,1.0,16000,400000,416000
background_noise_00366.wav,dataset/raw/background_noise/background_noise_raw.wav,background_block026,2,background_noise,train,16000,1,1.0,16000,416000,432000
background_noise_00367.wav,dataset/raw/background_noise/background_noise_raw.wav,background_block027,2,background_noise,train,16000,1,1.0,16000,432000,448000
background_noise_00368.wav,dataset/raw/background_noise/background_noise_raw.wav,background_block028,2,background_noise,train,16000,1,1.0,16000,448000,464000
background_noise_00369.wav,dataset/raw/background_noise/background_noise_raw.wav,background_block029,2,background_noise,train,16000,1,1.0,16000,464000,480000
background_noise_00370.wav,dataset/raw/background_noise/background_noise_raw.wav,background_block030,2,background_noise,train,16000,1,1.0,16000,480000,496000
background_noise_00371.wav,dataset/raw/background_noise/background_noise_raw.wav,background_block031,2,background_noise,test,16000,1,1.0,16000,496000,512000
background_noise_00372.wav,dataset/raw/background_noise/background_noise_raw.wav,background_block032,2,background_noise,train,16000,1,1.0,16000,512000,528000
background_noise_00373.wav,dataset/raw/background_noise/background_noise_raw.wav,background_block033,2,background_noise,train,16000,1,1.0,16000,528000,544000
background_noise_00374.wav,dataset/raw/background_noise/background_noise_raw.wav,background_block034,2,background_noise,train,16000,1,1.0,16000,544000,560000
background_noise_00375.wav,dataset/raw/background_noise/background_noise_raw.wav,background_block035,2,background_noise,validation,16000,1,1.0,16000,560000,576000
background_noise_00376.wav,dataset/raw/background_noise/background_noise_raw.wav,background_block036,2,background_noise,train,16000,1,1.0,16000,576000,592000
background_noise_00377.wav,dataset/raw/background_noise/background_noise_raw.wav,background_block037,2,background_noise,train,16000,1,1.0,16000,592000,608000
background_noise_00378.wav,dataset/raw/background_noise/background_noise_raw.wav,background_block038,2,background_noise,test,16000,1,1.0,16000,608000,624000
background_noise_00379.wav,dataset/raw/background_noise/background_noise_raw.wav,background_block039,2,background_noise,train,16000,1,1.0,16000,624000,640000
background_noise_00380.wav,dataset/raw/background_noise/background_noise_raw.wav,background_block040,2,background_noise,train,16000,1,1.0,16000,640000,656000
background_noise_00381.wav,dataset/raw/background_noise/background_noise_raw.wav,background_block041,2,background_noise,train,16000,1,1.0,16000,656000,672000
background_noise_00382.wav,dataset/raw/background_noise/background_noise_raw.wav,background_block042,2,background_noise,test,16000,1,1.0,16000,672000,688000
background_noise_00383.wav,dataset/raw/background_noise/background_noise_raw.wav,background_block043,2,background_noise,train,16000,1,1.0,16000,688000,704000
background_noise_00384.wav,dataset/raw/background_noise/background_noise_raw.wav,background_block044,2,background_noise,train,16000,1,1.0,16000,704000,720000
background_noise_00385.wav,dataset/raw/background_noise/background_noise_raw.wav,background_block045,2,background_noise,train,16000,1,1.0,16000,720000,736000
background_noise_00386.wav,dataset/raw/background_noise/background_noise_raw.wav,background_block046,2,background_noise,train,16000,1,1.0,16000,736000,752000
background_noise_00387.wav,dataset/raw/background_noise/background_noise_raw.wav,background_block047,2,background_noise,train,16000,1,1.0,16000,752000,768000
background_noise_00388.wav,dataset/raw/background_noise/background_noise_raw.wav,background_block048,2,background_noise,validation,16000,1,1.0,16000,768000,784000
background_noise_00389.wav,dataset/raw/background_noise/background_noise_raw.wav,background_block049,2,background_noise,test,16000,1,1.0,16000,784000,800000
background_noise_00390.wav,dataset/raw/background_noise/background_noise_raw.wav,background_block050,2,background_noise,validation,16000,1,1.0,16000,800000,816000
background_noise_00391.wav,dataset/raw/background_noise/background_noise_raw.wav,background_block051,2,background_noise,train,16000,1,1.0,16000,816000,832000
background_noise_00392.wav,dataset/raw/background_noise/background_noise_raw.wav,background_block052,2,background_noise,validation,16000,1,1.0,16000,832000,848000
background_noise_00393.wav,dataset/raw/background_noise/background_noise_raw.wav,background_block053,2,background_noise,test,16000,1,1.0,16000,848000,864000
background_noise_00394.wav,dataset/raw/background_noise/background_noise_raw.wav,background_block054,2,background_noise,train,16000,1,1.0,16000,864000,880000
background_noise_00395.wav,dataset/raw/background_noise/background_noise_raw.wav,background_block055,2,background_noise,train,16000,1,1.0,16000,880000,896000
background_noise_00396.wav,dataset/raw/background_noise/background_noise_raw.wav,background_block056,2,background_noise,test,16000,1,1.0,16000,896000,912000
background_noise_00397.wav,dataset/raw/background_noise/background_noise_raw.wav,background_block057,2,background_noise,test,16000,1,1.0,16000,912000,928000
background_noise_00398.wav,dataset/raw/background_noise/background_noise_raw.wav,background_block058,2,background_noise,train,16000,1,1.0,16000,928000,944000
background_noise_00399.wav,dataset/raw/background_noise/background_noise_raw.wav,background_block059,2,background_noise,test,16000,1,1.0,16000,944000,960000
background_noise_00400.wav,dataset/raw/background_noise/background_noise_raw.wav,background_block060,2,background_noise,train,16000,1,1.0,16000,960000,976000
background_noise_00401.wav,dataset/raw/background_noise/background_noise_raw.wav,background_block061,2,background_noise,train,16000,1,1.0,16000,976000,992000
background_noise_00402.wav,dataset/raw/background_noise/background_noise_raw.wav,background_block062,2,background_noise,validation,16000,1,1.0,16000,992000,1008000
background_noise_00403.wav,dataset/raw/background_noise/background_noise_raw.wav,background_block063,2,background_noise,train,16000,1,1.0,16000,1008000,1024000
background_noise_00404.wav,dataset/raw/background_noise/background_noise_raw.wav,background_block064,2,background_noise,validation,16000,1,1.0,16000,1024000,1040000
